origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
4348,6452,15722583,Benjamin,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0,1,0,1,29.0,157576.47,636.0,101102.39,1.0,1.0,2.0,6.0,0.9550026882222467,0.0449973117777534,0,0,20241204-151534
4349,8622,15673820,Woodward,568,France,Male,33,7,0.0,2,1,0,143450.61,1,0,1,0,33.0,0.0,568.0,143450.61,1.0,0.0,2.0,7.0,0.9833524962147939,0.016647503785206044,0,0,20241204-151534
4350,203,15600974,He,516,Spain,Male,50,5,0.0,1,0,1,146145.93,0,1,1,0,50.0,0.0,516.0,146145.93,0.0,1.0,1.0,5.0,0.374229600073394,0.625770399926606,1,1,20241204-151534
4351,6205,15766458,Tang,498,France,Male,33,1,198113.86,1,1,0,69664.35,1,0,1,0,33.0,198113.86,498.0,69664.35,1.0,0.0,1.0,1.0,0.8840822745339837,0.1159177254660163,0,0,20241204-151534
4352,8040,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,1,0,0,1,43.0,92599.55,672.0,167336.78,1.0,1.0,2.0,4.0,0.894853017317577,0.10514698268242299,0,0,20241204-151534
4353,4064,15575691,Palerma,689,France,Female,58,5,0.0,2,0,1,49848.86,1,0,0,1,58.0,0.0,689.0,49848.86,0.0,1.0,2.0,5.0,0.9431095671706671,0.05689043282933289,0,0,20241204-151534
4354,1481,15716822,Moen,646,France,Male,30,5,98014.74,1,1,1,12757.14,1,0,1,0,30.0,98014.74,646.0,12757.14,1.0,1.0,1.0,5.0,0.9573246947712488,0.0426753052287512,0,0,20241204-151534
4355,2994,15709441,Cocci,745,Spain,Female,59,8,0.0,1,1,1,36124.98,0,1,0,1,59.0,0.0,745.0,36124.98,1.0,1.0,1.0,8.0,0.5430847442942088,0.4569152557057911,0,0,20241204-151534
4356,7895,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1,1,1,0,67.0,123276.69,706.0,86507.88,1.0,1.0,2.0,1.0,0.8351374899214475,0.16486251007855246,0,1,20241204-151534
4357,7400,15769548,Hyde,668,France,Female,37,7,128645.67,1,1,0,92149.64,1,0,0,1,37.0,128645.67,668.0,92149.64,1.0,0.0,1.0,7.0,0.861221908284676,0.138778091715324,0,0,20241204-151534
4358,3530,15710853,Ts'ui,623,France,Female,24,5,0.0,2,1,0,116160.04,1,0,0,1,24.0,0.0,623.0,116160.04,1.0,0.0,2.0,5.0,0.9745158274134841,0.025484172586515887,0,0,20241204-151534
4359,3060,15670619,Coppin,631,France,Female,33,8,0.0,2,0,0,117374.22,1,0,0,1,33.0,0.0,631.0,117374.22,0.0,0.0,2.0,8.0,0.9685327561719002,0.0314672438280999,0,0,20241204-151534
4360,8756,15697510,Tien,707,Spain,Female,52,7,0.0,1,1,0,109688.82,0,1,0,1,52.0,0.0,707.0,109688.82,1.0,0.0,1.0,7.0,0.11544169141231675,0.8845583085876833,1,1,20241204-151534
4361,3144,15722061,Allen,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,1,1,0,1,41.0,142015.76,619.0,114323.66,1.0,0.0,2.0,8.0,0.7949352359060259,0.20506476409397412,0,0,20241204-151534
4362,8233,15732704,Piazza,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0,1,1,0,25.0,148042.97,582.0,52341.15,1.0,0.0,2.0,9.0,0.9412945458141245,0.05870545418587545,0,0,20241204-151534
4363,2572,15652527,Champion,680,France,Male,44,7,108724.98,1,0,1,72330.46,1,0,1,0,44.0,108724.98,680.0,72330.46,0.0,1.0,1.0,7.0,0.8316049457520711,0.16839505424792883,0,0,20241204-151534
4364,2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66,1,0,1,0,20.0,0.0,582.0,55763.66,1.0,1.0,1.0,4.0,0.892960992380559,0.10703900761944102,0,0,20241204-151534
4365,1546,15673908,Chinweike,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,1,1,0,1,42.0,158414.85,602.0,131886.46,1.0,1.0,1.0,6.0,0.6821880394964792,0.31781196050352084,0,0,20241204-151534
4366,5579,15726313,Napolitani,687,Spain,Female,50,5,0.0,2,1,0,110230.4,0,1,0,1,50.0,0.0,687.0,110230.4,1.0,0.0,2.0,5.0,0.81824801727328,0.18175198272672002,0,0,20241204-151534
4367,2733,15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,1,0,1,48.0,108076.33,623.0,118855.26,1.0,0.0,1.0,1.0,0.11523966845721245,0.8847603315427875,1,1,20241204-151534
4368,3820,15718289,Bradley,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1,1,1,0,46.0,82291.1,553.0,112549.99,1.0,0.0,1.0,3.0,0.3709241716952765,0.6290758283047235,1,1,20241204-151534
4369,5529,15756155,Fu,645,France,Male,32,4,0.0,2,0,1,97628.08,1,0,1,0,32.0,0.0,645.0,97628.08,0.0,1.0,2.0,4.0,0.9867365468740339,0.0132634531259661,0,0,20241204-151534
4370,4622,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0,1,1,0,43.0,115643.58,567.0,174606.35,0.0,0.0,2.0,2.0,0.824239485606323,0.17576051439367701,0,0,20241204-151534
4371,9128,15643487,Sal,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,0,1,1,0,39.0,105473.74,630.0,58854.88,0.0,0.0,1.0,10.0,0.8524556645153099,0.1475443354846901,0,1,20241204-151534
4372,2125,15603851,Galkin,704,France,Male,32,7,127785.17,4,0,0,184464.7,1,0,1,0,32.0,127785.17,704.0,184464.7,0.0,0.0,4.0,7.0,0.054819463467494334,0.9451805365325057,1,1,20241204-151534
4373,8973,15718780,Cox,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,1,0,1,32.0,79450.09,650.0,118324.75,1.0,1.0,1.0,4.0,0.9210206016225393,0.07897939837746067,0,0,20241204-151534
4374,5884,15574795,Lombardo,495,France,Female,38,2,63093.01,1,1,1,47089.72,1,0,0,1,38.0,63093.01,495.0,47089.72,1.0,1.0,1.0,2.0,0.8657933524314892,0.13420664756851072,0,0,20241204-151534
4375,4327,15764284,Torres,714,Spain,Male,27,3,0.0,3,1,1,129130.09,0,1,1,0,27.0,0.0,714.0,129130.09,1.0,1.0,3.0,3.0,0.7995109143151606,0.20048908568483942,0,0,20241204-151534
4376,9695,15659710,Lascelles,581,France,Male,25,5,77886.53,2,1,0,150319.49,1,0,1,0,25.0,77886.53,581.0,150319.49,1.0,0.0,2.0,5.0,0.965698172812437,0.03430182718756298,0,0,20241204-151534
4377,3583,15588461,Cremonesi,686,France,Male,35,4,0.0,1,1,0,8816.37,1,0,1,0,35.0,0.0,686.0,8816.37,1.0,0.0,1.0,4.0,0.8744997946017401,0.1255002053982599,0,0,20241204-151534
4378,5093,15596303,White,688,France,Female,39,0,0.0,2,1,0,53222.15,1,0,0,1,39.0,0.0,688.0,53222.15,1.0,0.0,2.0,0.0,0.9346275633777901,0.06537243662220997,0,1,20241204-151534
4379,3254,15606472,Lung,585,France,Female,38,5,0.0,1,1,1,87363.56,1,0,0,1,38.0,0.0,585.0,87363.56,1.0,1.0,1.0,5.0,0.8194183604241807,0.18058163957581932,0,0,20241204-151534
4380,905,15794580,Ch'en,599,France,Male,58,4,0.0,1,0,0,176407.15,1,0,1,0,58.0,0.0,599.0,176407.15,0.0,0.0,1.0,4.0,0.0540409663115784,0.9459590336884216,1,1,20241204-151534
4381,5598,15815552,Ferguson,670,France,Female,42,6,112333.63,1,1,1,65706.86,1,0,0,1,42.0,112333.63,670.0,65706.86,1.0,1.0,1.0,6.0,0.8359692816003796,0.16403071839962038,0,0,20241204-151534
4382,5023,15711130,Tseng,734,France,Male,45,2,0.0,2,1,0,99593.28,1,0,1,0,45.0,0.0,734.0,99593.28,1.0,0.0,2.0,2.0,0.9377126538546521,0.06228734614534791,0,0,20241204-151534
4383,6355,15566312,Jolly,660,Spain,Female,42,5,0.0,3,1,1,189016.24,0,1,0,1,42.0,0.0,660.0,189016.24,1.0,1.0,3.0,5.0,0.35091637314213353,0.6490836268578665,1,1,20241204-151534
4384,8845,15790717,Osinachi,695,Spain,Male,35,7,0.0,2,1,0,160387.98,0,1,1,0,35.0,0.0,695.0,160387.98,1.0,0.0,2.0,7.0,0.9824299209373705,0.017570079062629574,0,0,20241204-151534
4385,4155,15703437,Chinedum,726,France,Male,34,3,0.0,2,1,0,196288.46,1,0,1,0,34.0,0.0,726.0,196288.46,1.0,0.0,2.0,3.0,0.9797735949857755,0.02022640501422445,0,0,20241204-151534
4386,6614,15679991,Kennedy,524,France,Female,28,7,0.0,2,0,1,147100.72,1,0,0,1,28.0,0.0,524.0,147100.72,0.0,1.0,2.0,7.0,0.9780063001501881,0.021993699849811966,0,0,20241204-151534
4387,1168,15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71,1,0,0,1,35.0,0.0,548.0,31299.71,1.0,1.0,1.0,10.0,0.891339724020228,0.10866027597977204,0,0,20241204-151534
4388,754,15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,1,1,1,0,37.0,110777.26,815.0,2383.59,1.0,0.0,2.0,2.0,0.9170910307412841,0.08290896925871588,0,0,20241204-151534
4389,432,15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,1,1,1,0,41.0,127892.57,724.0,199645.45,0.0,1.0,2.0,2.0,0.9264321683562272,0.07356783164377281,0,0,20241204-151534
4390,1130,15685309,Souter,669,France,Female,35,7,0.0,1,1,1,49108.23,1,0,0,1,35.0,0.0,669.0,49108.23,1.0,1.0,1.0,7.0,0.8593556681663098,0.14064433183369018,0,1,20241204-151534
4391,3983,15627665,Sung,614,France,Male,46,4,0.0,1,1,0,74379.57,1,0,1,0,46.0,0.0,614.0,74379.57,1.0,0.0,1.0,4.0,0.42233839362086545,0.5776616063791346,1,1,20241204-151534
4392,4986,15742681,Liao,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,1,1,1,0,26.0,121365.39,554.0,8742.36,1.0,1.0,1.0,4.0,0.8904447754262744,0.10955522457372562,0,0,20241204-151534
4393,5537,15795878,Anayochukwu,636,Spain,Male,45,3,0.0,2,1,1,159463.8,0,1,1,0,45.0,0.0,636.0,159463.8,1.0,1.0,2.0,3.0,0.9577531808370549,0.04224681916294512,0,0,20241204-151534
4394,5795,15694125,McElhone,669,France,Male,57,5,0.0,2,1,1,56875.76,1,0,1,0,57.0,0.0,669.0,56875.76,1.0,1.0,2.0,5.0,0.9511901340493503,0.04880986595064976,0,0,20241204-151534
4395,5861,15723818,Carpenter,453,France,Female,37,4,131834.76,2,1,0,8949.2,1,0,0,1,37.0,131834.76,453.0,8949.2,1.0,0.0,2.0,4.0,0.8959374668312842,0.10406253316871585,0,0,20241204-151534
4396,8420,15775809,Holloway,677,Germany,Female,26,6,98723.67,1,0,1,151146.67,1,1,0,1,26.0,98723.67,677.0,151146.67,0.0,1.0,1.0,6.0,0.8714344781106664,0.12856552188933362,0,0,20241204-151534
4397,507,15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,1,1,1,0,30.0,116927.89,691.0,21198.39,1.0,0.0,1.0,7.0,0.7974577911548049,0.20254220884519514,0,0,20241204-151534
4398,3318,15575119,Hughes,779,France,Male,71,3,0.0,2,1,1,146895.36,1,0,1,0,71.0,0.0,779.0,146895.36,1.0,1.0,2.0,3.0,0.9711738059662983,0.028826194033701652,0,1,20241204-151534
4399,6622,15710365,Thomson,646,France,Male,50,0,104129.24,2,1,0,181794.86,1,0,1,0,50.0,104129.24,646.0,181794.86,1.0,0.0,2.0,0.0,0.4781468708236696,0.5218531291763304,1,1,20241204-151534
4400,1,15634602,Hargrave,619,France,Female,42,2,0.0,1,1,1,101348.88,1,0,0,1,42.0,0.0,619.0,101348.88,1.0,1.0,1.0,2.0,0.6704880301212173,0.3295119698787827,0,1,20241204-151534
4401,7206,15592914,Fang,683,France,Female,29,9,0.0,2,1,1,48849.89,1,0,0,1,29.0,0.0,683.0,48849.89,1.0,1.0,2.0,9.0,0.9821491296885269,0.017850870311473158,0,0,20241204-151534
4402,107,15599195,Stiger,582,Germany,Male,32,1,88938.62,1,1,1,10054.53,1,1,1,0,32.0,88938.62,582.0,10054.53,1.0,1.0,1.0,1.0,0.9275867725453546,0.07241322745464537,0,0,20241204-151534
4403,9711,15624677,Marquez,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,1,1,0,1,37.0,122304.65,543.0,33998.7,0.0,0.0,2.0,3.0,0.8505553891946083,0.14944461080539168,0,0,20241204-151534
4404,1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,1,0,0,1,48.0,179380.74,547.0,69263.1,0.0,1.0,2.0,1.0,0.7901282368984748,0.20987176310152525,0,0,20241204-151534
4405,5890,15708650,Fullwood,727,France,Female,31,2,52192.08,2,0,1,160383.47,1,0,0,1,31.0,52192.08,727.0,160383.47,0.0,1.0,2.0,2.0,0.9715703505967523,0.02842964940324763,0,0,20241204-151534
4406,2134,15726354,Smith,688,France,Female,32,6,123157.95,1,1,0,172531.23,1,0,0,1,32.0,123157.95,688.0,172531.23,1.0,0.0,1.0,6.0,0.8937026312912136,0.10629736870878638,0,0,20241204-151534
4407,3437,15735632,Williamson,571,France,Male,41,8,0.0,1,1,1,63736.17,1,0,1,0,41.0,0.0,571.0,63736.17,1.0,1.0,1.0,8.0,0.8423352996290931,0.15766470037090685,0,0,20241204-151534
4408,6716,15763111,Niu,808,Spain,Female,67,10,124577.15,1,0,1,169894.4,0,1,0,1,67.0,124577.15,808.0,169894.4,0.0,1.0,1.0,10.0,0.8914841189759075,0.10851588102409254,0,0,20241204-151534
4409,5684,15651664,Wilder,615,France,Female,61,1,104267.7,1,1,0,62845.64,1,0,0,1,61.0,104267.7,615.0,62845.64,1.0,0.0,1.0,1.0,0.06498338826855399,0.935016611731446,1,1,20241204-151534
4410,9964,15814664,Scott,740,Germany,Male,33,2,126524.11,1,1,0,136869.31,1,1,1,0,33.0,126524.11,740.0,136869.31,1.0,0.0,1.0,2.0,0.8049274762527608,0.19507252374723913,0,0,20241204-151534
4411,5998,15583033,Huguley,640,France,Female,20,4,0.0,2,0,1,78310.82,1,0,0,1,20.0,0.0,640.0,78310.82,0.0,1.0,2.0,4.0,0.9755947001286869,0.024405299871313083,0,0,20241204-151534
4412,6925,15799924,Sanchez,668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0,1,1,0,43.0,147167.25,668.0,141679.73,0.0,0.0,1.0,1.0,0.6896362709389803,0.3103637290610197,0,0,20241204-151534
4413,1243,15813132,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,1,1,1,0,30.0,114027.7,696.0,193716.56,1.0,1.0,1.0,4.0,0.883173714108959,0.11682628589104105,0,0,20241204-151534
4414,2487,15745001,Kovalev,683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,1,0,1,36.0,0.0,683.0,104786.59,1.0,0.0,2.0,7.0,0.963838734232025,0.036161265767975,0,0,20241204-151534
4415,9119,15804052,Scott,710,Spain,Male,23,6,0.0,2,1,1,134188.11,0,1,1,0,23.0,0.0,710.0,134188.11,1.0,1.0,2.0,6.0,0.9882409959397139,0.011759004060286083,0,0,20241204-151534
4416,6255,15721047,Ansell,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,1,1,1,0,37.0,135650.88,578.0,199428.19,1.0,0.0,1.0,1.0,0.6303383759593655,0.3696616240406345,0,0,20241204-151534
4417,7388,15690898,Bogolyubova,696,France,Male,44,8,161889.79,1,0,0,75562.47,1,0,1,0,44.0,161889.79,696.0,75562.47,0.0,0.0,1.0,8.0,0.6480355977303746,0.35196440226962544,0,0,20241204-151534
4418,300,15811490,French,627,France,Male,33,5,0.0,2,1,1,103737.82,1,0,1,0,33.0,0.0,627.0,103737.82,1.0,1.0,2.0,5.0,0.9890785038880157,0.01092149611198437,0,0,20241204-151534
4419,8773,15592123,Buccho,768,France,Male,30,6,0.0,2,1,1,199454.37,1,0,1,0,30.0,0.0,768.0,199454.37,1.0,1.0,2.0,6.0,0.9897597333338367,0.010240266666163305,0,0,20241204-151534
4420,3544,15801218,Bermudez,675,France,Male,49,8,135133.39,1,0,1,179521.24,1,0,1,0,49.0,135133.39,675.0,179521.24,0.0,1.0,1.0,8.0,0.6967120448751213,0.3032879551248787,0,1,20241204-151534
4421,1068,15599131,Dilke,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,1,1,1,0,26.0,214346.96,650.0,128815.33,1.0,0.0,2.0,4.0,0.9346062590674129,0.06539374093258706,0,0,20241204-151534
4422,9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1,1,1,0,42.0,152039.7,498.0,53445.17,1.0,1.0,1.0,3.0,0.6599673730219151,0.3400326269780849,0,1,20241204-151534
4423,5060,15579915,Glennon,707,France,Male,29,4,0.0,2,1,0,139953.94,1,0,1,0,29.0,0.0,707.0,139953.94,1.0,0.0,2.0,4.0,0.9852990070212407,0.014700992978759254,0,0,20241204-151534
4424,703,15603436,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0,1,0,1,49.0,126615.94,594.0,123214.74,0.0,1.0,2.0,2.0,0.594170751760446,0.4058292482395541,0,0,20241204-151534
4425,74,15779052,Ballard,604,Germany,Female,25,5,157780.84,2,1,1,58426.81,1,1,0,1,25.0,157780.84,604.0,58426.81,1.0,1.0,2.0,5.0,0.9559631594282577,0.044036840571742265,0,0,20241204-151534
4426,8227,15608845,Tao,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0,1,0,1,38.0,124197.22,804.0,74692.06,1.0,0.0,1.0,3.0,0.8852413265185846,0.11475867348141541,0,0,20241204-151534
4427,368,15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,1,1,0,1,35.0,102742.91,460.0,189339.6,1.0,1.0,2.0,8.0,0.8985768445184208,0.10142315548157918,0,0,20241204-151534
4428,4439,15583850,Davidson,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,1,1,1,0,68.0,126061.51,672.0,184936.77,1.0,1.0,2.0,0.0,0.8423477892094434,0.1576522107905566,0,0,20241204-151534
4429,1026,15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,59668.81,1,0,0,1,32.0,0.0,582.0,59668.81,1.0,0.0,2.0,4.0,0.9644313567002144,0.035568643299785596,0,0,20241204-151534
4430,4478,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,1,1,1,0,52.0,135870.01,679.0,54038.62,0.0,0.0,2.0,9.0,0.5112384500498648,0.48876154995013515,0,0,20241204-151534
4431,1272,15793854,Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53,1,0,1,0,42.0,99095.73,723.0,17512.53,1.0,1.0,1.0,2.0,0.8394674291030354,0.16053257089696463,0,0,20241204-151534
4432,2188,15589320,Sagese,699,Spain,Male,34,8,0.0,1,1,1,76510.46,0,1,1,0,34.0,0.0,699.0,76510.46,1.0,1.0,1.0,8.0,0.9071231955715582,0.09287680442844184,0,0,20241204-151534
4433,6464,15637411,Tochukwu,749,France,Male,30,1,0.0,2,0,1,126551.65,1,0,1,0,30.0,0.0,749.0,126551.65,0.0,1.0,2.0,1.0,0.9892220557104799,0.010777944289520091,0,0,20241204-151534
4434,7711,15754168,McIntosh,506,France,Female,40,3,0.0,1,1,1,144345.58,1,0,0,1,40.0,0.0,506.0,144345.58,1.0,1.0,1.0,3.0,0.7510819136684728,0.24891808633152723,0,0,20241204-151534
4435,2197,15791700,Ugochukwutubelum,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1,1,1,0,47.0,118079.47,773.0,143007.49,1.0,1.0,4.0,2.0,0.021996129623333416,0.9780038703766666,1,1,20241204-151534
4436,7299,15789865,Nnaife,620,France,Male,28,9,71902.52,1,0,1,190208.23,1,0,1,0,28.0,71902.52,620.0,190208.23,0.0,1.0,1.0,9.0,0.9392756267023374,0.0607243732976626,0,0,20241204-151534
4437,9895,15704795,Vagin,521,France,Female,77,6,0.0,2,1,1,49054.1,1,0,0,1,77.0,0.0,521.0,49054.1,1.0,1.0,2.0,6.0,0.9827194198529023,0.017280580147097605,0,0,20241204-151534
4438,7373,15717700,McIntyre,683,Spain,Male,34,9,114609.55,2,0,1,25339.29,0,1,1,0,34.0,114609.55,683.0,25339.29,0.0,1.0,2.0,9.0,0.9740225485764438,0.025977451423556192,0,0,20241204-151534
4439,2703,15670172,Padovesi,622,France,Female,30,4,107879.04,1,0,1,196894.62,1,0,0,1,30.0,107879.04,622.0,196894.62,0.0,1.0,1.0,4.0,0.9130300259876373,0.08696997401236271,0,0,20241204-151534
4440,4580,15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,104035.41,1,0,1,0,52.0,0.0,534.0,104035.41,1.0,1.0,3.0,1.0,0.1037371360885394,0.8962628639114606,1,1,20241204-151534
4441,4262,15607278,Romano,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0,1,0,1,46.0,134593.79,794.0,46386.37,1.0,1.0,1.0,8.0,0.7533510890246055,0.24664891097539451,0,0,20241204-151534
4442,7226,15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,1,1,1,0,35.0,92526.15,781.0,173837.54,1.0,1.0,2.0,7.0,0.9769111371289465,0.023088862871053464,0,0,20241204-151534
4443,1507,15599956,Payne,747,France,Male,27,10,0.0,2,0,0,13007.89,1,0,1,0,27.0,0.0,747.0,13007.89,0.0,0.0,2.0,10.0,0.9792711294456753,0.020728870554324753,0,0,20241204-151534
4444,3621,15763806,Astorga,773,France,Male,41,4,0.0,2,1,1,24924.92,1,0,1,0,41.0,0.0,773.0,24924.92,1.0,1.0,2.0,4.0,0.971215445031306,0.028784554968694004,0,0,20241204-151534
4445,7669,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,1,1,1,0,61.0,133845.28,526.0,45180.8,1.0,1.0,2.0,6.0,0.7811852675103105,0.2188147324896895,0,0,20241204-151534
4446,7049,15757467,Feng,563,Spain,Male,57,6,0.0,2,1,1,39297.48,0,1,1,0,57.0,0.0,563.0,39297.48,1.0,1.0,2.0,6.0,0.9480347671160503,0.05196523288394968,0,0,20241204-151534
4447,4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,0,0,70140.8,1,1,0,1,53.0,95231.91,695.0,70140.8,0.0,0.0,1.0,8.0,0.1114386135028892,0.8885613864971108,1,1,20241204-151534
4448,1568,15683124,Evans,713,France,Male,53,6,115029.4,1,0,0,191521.32,1,0,1,0,53.0,115029.4,713.0,191521.32,0.0,0.0,1.0,6.0,0.20794635436684883,0.7920536456331512,1,1,20241204-151534
4449,6940,15807433,Zubarev,570,France,Female,43,9,0.0,2,0,1,11417.26,1,0,0,1,43.0,0.0,570.0,11417.26,0.0,1.0,2.0,9.0,0.9448507817614583,0.05514921823854172,0,0,20241204-151534
4450,548,15720187,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,1,1,0,1,30.0,143964.36,479.0,41879.99,1.0,0.0,2.0,7.0,0.9338618221481243,0.06613817785187576,0,0,20241204-151534
4451,3637,15730469,Anenechi,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,0,1,1,0,31.0,103430.11,663.0,36479.27,0.0,1.0,2.0,4.0,0.9675000275246732,0.032499972475326724,0,0,20241204-151534
4452,17,15737452,Romeo,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1,1,1,0,58.0,132602.88,653.0,5097.67,1.0,0.0,1.0,1.0,0.04056283431933527,0.9594371656806647,1,1,20241204-151534
4453,3200,15678201,Robertson,548,France,Female,46,1,0.0,1,1,1,104469.06,1,0,0,1,46.0,0.0,548.0,104469.06,1.0,1.0,1.0,1.0,0.42484810595336775,0.5751518940466323,1,1,20241204-151534
4454,7328,15617065,Pan,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,0,1,1,0,42.0,194532.66,650.0,171045.31,1.0,0.0,1.0,4.0,0.5314146232227829,0.4685853767772171,0,1,20241204-151534
4455,5914,15639530,Buda,679,Spain,Male,42,2,0.0,1,1,1,168294.27,0,1,1,0,42.0,0.0,679.0,168294.27,1.0,1.0,1.0,2.0,0.7952586558981992,0.2047413441018008,0,0,20241204-151534
4456,313,15674398,Russo,642,France,Male,38,3,0.0,2,0,0,171463.83,1,0,1,0,38.0,0.0,642.0,171463.83,0.0,0.0,2.0,3.0,0.9711039376524945,0.02889606234750552,0,0,20241204-151534
4457,2820,15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,1,0,0,1,34.0,74197.38,730.0,96875.52,1.0,0.0,2.0,5.0,0.9514929083874776,0.048507091612522396,0,0,20241204-151534
4458,872,15692750,McGregor,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,1,0,1,45.0,129818.39,629.0,9217.55,1.0,0.0,3.0,7.0,0.02052130283067799,0.979478697169322,1,1,20241204-151534
4459,3717,15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,1,1,0,1,27.0,147435.96,665.0,187508.06,0.0,0.0,1.0,2.0,0.7789937428428911,0.2210062571571089,0,0,20241204-151534
4460,9683,15694628,Walker,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,1,1,0,1,39.0,157731.6,686.0,162820.6,1.0,0.0,2.0,4.0,0.8999325851978917,0.1000674148021083,0,0,20241204-151534
4461,6726,15639552,Mellor,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,1,1,0,1,40.0,148897.02,603.0,105052.9,0.0,0.0,1.0,8.0,0.5864260241426272,0.41357397585737277,0,0,20241204-151534
4462,7931,15606436,Bergamaschi,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,1,1,0,38.0,0.0,500.0,192013.23,0.0,0.0,2.0,7.0,0.9641181887255039,0.035881811274496064,0,0,20241204-151534
4463,2984,15663939,Arnott,523,Germany,Male,35,8,138782.76,1,1,1,186118.93,1,1,1,0,35.0,138782.76,523.0,186118.93,1.0,1.0,1.0,8.0,0.8532887241545611,0.14671127584543886,0,0,20241204-151534
4464,1245,15616709,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,1,1,0,1,38.0,132122.42,587.0,31730.32,0.0,0.0,2.0,0.0,0.7299866354264355,0.27001336457356456,0,0,20241204-151534
4465,2463,15704442,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47,1,0,0,1,53.0,169406.33,672.0,147311.47,1.0,1.0,4.0,9.0,0.023342961253597472,0.9766570387464025,1,1,20241204-151534
4466,3301,15801904,Heard,677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1,1,1,0,28.0,143988.0,677.0,8755.69,1.0,0.0,2.0,0.0,0.9125723370615435,0.0874276629384565,0,1,20241204-151534
4467,1254,15699523,Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,1,1,0,1,55.0,126817.65,499.0,123269.71,1.0,0.0,2.0,4.0,0.25903621480036154,0.7409637851996385,1,0,20241204-151534
4468,4043,15567328,Ch'en,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0,1,1,0,38.0,177997.07,738.0,19233.41,0.0,1.0,1.0,5.0,0.8736040758662251,0.12639592413377482,0,0,20241204-151534
