"ACQUIRER_COUNTRY","ACQUIRER_CURRENCY","ACQUIRER_POST_DATE","ACTUAL_COMM_FEE","ACTUAL_TRAN_FEE",AMOUNT01,AMOUNT02,AMOUNT03,AMOUNT04,AMOUNT05,"APPROVE_CODE","AT_BRANCH","AVAIL_BAL","CARD_BANK","CARD_BRANCH","CARD_CITY","CARD_RETAIN_FLAG","CARD_TYPE","DATE_KEY","FOR_BRANCH","FROM_CHANNEL","FROM_SYSTEM","Fraud_Flag","Incident_Region","Incident_Town","LEDGER_BAL",Latitude,Longitude,"MESSAGE_TYPE","ORFT_ACCT_OWNER","ORFT_CARD_OWNER","ORFT_TERM_OWNER","PROCESS_DATE","PROCESS_TIME",PostCode,"PostCode_2","REQUEST_AMT",StreetName,"TELLER_ID","TELLER_NO","TERMINAL_ID","TERM_BANK","TERM_BRANCH","TERM_CITY","TERM_TYPE","THF_PROCESS_MODE","TLF_ACQUIRER_TRACE","TNX_ID","TRAN_SEQNO","TRAN_TIME","Transaction Date","Transaction Hour","UP_COUNTRY_FLAG","_raw","_time","customer_name",eventtype,"extracted_linecount",host,index,linecount,postcode,punct,source,sourcetype,"splunk_server","splunk_server_group",timestamp,"tnx_time"
764,764,"01-Dec-13",0,0,13000,"44907.69","44907.69",45,0,0,62,"44907.69",25,503,0,0,77,"01/12/2013",503,EATM,EBS,1,"Greater London",Kensington,"44907.69","51.5092252","-0.1946816",210,0,0,0,"01-Dec-13",172602,"W11 3JJ",3JJ,13000,"25 Notting Hill Gate",Z,1274,S1A1274R,25,62,13,30,0,791706,196109,8445,172601,"01/12/2013",17,0,"196109,764,764,01-Dec-13,0,0,13000,44907.69,44907.69,45,0,0,62,44907.69,25,503,0,0,77,01/12/2013,503,EATM,EBS,Greater London,Kensington,44907.69,51.5092252,-0.1946816,210,0,0,0,01-Dec-13,172602,W11 3JJ,3JJ,13000,25 Notting Hill Gate,Z,1274,S1A1274R,25,62,13,30,0,791706,8445,172601,01/12/2013,17,0,2013-12-01 17:26:02,Account Holder 63603,1,W11,1","2019-06-22T10:23:17.000+0000","Account Holder 63603",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W11,",,,--,,,,.,.,,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-01 17:26:02"
764,764,"11-Dec-13",0,0,0,"1548.14","1548.14","3.75",0,0,700,"1548.14",25,374,0,0,77,"11/12/2013",374,EATM,EBS,1,"Greater London","Camden Town","1548.14","51.5188409","-0.132935",110,0,0,0,"11-Dec-13",192136,"W1T 2AR",2AR,0,"39 Tottenham Court Road",Z,1272,S1A1272R,25,700,10,30,0,994944,3282,4520,192136,"11/12/2013",19,0,"3282,764,764,11-Dec-13,0,0,0,1548.14,1548.14,3.75,0,0,700,1548.14,25,374,0,0,77,11/12/2013,374,EATM,EBS,Greater London,Camden Town,1548.14,51.5188409,-0.132935,110,0,0,0,11-Dec-13,192136,W1T 2AR,2AR,0,39 Tottenham Court Road,Z,1272,S1A1272R,25,700,10,30,0,994944,4520,192136,11/12/2013,19,0,2013-12-11 19:21:36,Tracey Ball,1,W1T,1","2019-06-22T10:23:17.000+0000","Tracey Ball",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W1T,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-11 19:21:36"
764,764,"01-Dec-13",0,0,11600,"86.98","86.98","11.17",0,0,700,"86.98",25,527,0,0,54,"01/12/2013",527,EATM,EBS,1,"Greater London",Kensington,"86.98","51.4942215","-0.1821634",210,0,0,1,"01-Dec-13",55542,"SW7 4SX",4SX,11600,"95 Gloucester Road, South Kensington",Z,1269,S1A1269R,25,700,10,30,0,584449,213078,6310,55542,"01/12/2013",5,0,"213078,764,764,01-Dec-13,0,0,11600,86.98,86.98,11.17,0,0,700,86.98,25,527,0,0,54,01/12/2013,527,EATM,EBS,Greater London,Kensington,86.98,51.4942215,-0.1821634,210,0,0,1,01-Dec-13,55542,SW7 4SX,4SX,11600,""95 Gloucester Road, South Kensington"",Z,1269,S1A1269R,25,700,10,30,0,584449,6310,55542,01/12/2013,5,0,2013-12-01 05:55:42,Account Holder 69097,1,SW7,1","2019-06-22T10:23:17.000+0000","Account Holder 69097",,1,"ch-od-38-atm-monitoring","atm_fraud",1,SW7,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-01 05:55:42"
764,764,"03-Dec-13",0,0,0,"16750.5","16750.5","22.66",0,0,700,"16750.5",25,700,0,0,,"03/12/2013",700,EATM,EBS,1,"Greater London",Hammersmith,"16750.5","51.492896","-0.2290796",110,0,0,0,"03-Dec-13",122410,"W6 0QF",0QF,0,"21 Kings Mall, King Street, Hammersmith",Z,1267,S1A1267R,25,700,10,30,0,433151,132710,2325,122409,"03/12/2013",12,0,"132710,764,764,03-Dec-13,0,0,0,16750.5,16750.5,22.66,0,0,700,16750.5,25,700,0,0,,03/12/2013,700,EATM,EBS,Greater London,Hammersmith,16750.5,51.492896,-0.2290796,110,0,0,0,03-Dec-13,122410,W6 0QF,0QF,0,""21 Kings Mall, King Street, Hammersmith"",Z,1267,S1A1267R,25,700,10,30,0,433151,2325,122409,03/12/2013,12,0,2013-12-03 12:24:10,,1,W6,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W6,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 12:24:10"
764,764,"03-Dec-13",0,0,0,"169942.73","169942.73","68.81",0,0,700,"169942.73",25,255,0,0,55,"03/12/2013",255,EATM,EBS,1,"Greater London",Hammersmith,"169942.73","51.492896","-0.2290796",110,0,0,0,"03-Dec-13",121651,"W6 0QF",0QF,0,"21 Kings Mall, King Street, Hammersmith",Z,1267,S1A1267R,25,700,10,30,0,429068,133096,2319,121650,"03/12/2013",12,0,"133096,764,764,03-Dec-13,0,0,0,169942.73,169942.73,68.81,0,0,700,169942.73,25,255,0,0,55,03/12/2013,255,EATM,EBS,Greater London,Hammersmith,169942.73,51.492896,-0.2290796,110,0,0,0,03-Dec-13,121651,W6 0QF,0QF,0,""21 Kings Mall, King Street, Hammersmith"",Z,1267,S1A1267R,25,700,10,30,0,429068,2319,121650,03/12/2013,12,0,2013-12-03 12:16:51,Account Holder 48707,1,W6,1","2019-06-22T10:23:17.000+0000","Account Holder 48707",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W6,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 12:16:51"
764,764,"03-Dec-13",0,0,0,"462.47","462.47","8.35",0,0,700,"462.47",25,700,0,0,,"03/12/2013",700,EATM,EBS,1,"Greater London",Hammersmith,"462.47","51.492896","-0.2290796",110,0,0,0,"03-Dec-13",115856,"W6 0QF",0QF,0,"21 Kings Mall, King Street, Hammersmith",Z,1267,S1A1267R,25,700,10,30,0,419228,133989,2310,115856,"03/12/2013",11,0,"133989,764,764,03-Dec-13,0,0,0,462.47,462.47,8.35,0,0,700,462.47,25,700,0,0,,03/12/2013,700,EATM,EBS,Greater London,Hammersmith,462.47,51.492896,-0.2290796,110,0,0,0,03-Dec-13,115856,W6 0QF,0QF,0,""21 Kings Mall, King Street, Hammersmith"",Z,1267,S1A1267R,25,700,10,30,0,419228,2310,115856,03/12/2013,11,0,2013-12-03 11:58:56,,1,W6,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W6,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-03 11:58:56"
764,764,"04-Dec-13",0,0,1100,0,0,"42584.36","42584.36",562655,700,0,25,700,0,0,,"04/12/2013",700,EATM,EBS,1,"Greater London","East Ham",0,"51.5367167","0.0523715",210,0,0,0,"04-Dec-13",131206,"E6 2HX",2HX,1100,"118 High Street North, East Ham",Z,1263,S1A1263R,25,700,10,30,0,824297,95733,2827,131206,"04/12/2013",13,0,"95733,764,764,04-Dec-13,0,0,1100,0,0,42584.36,42584.36,562655,700,0,25,700,0,0,,04/12/2013,700,EATM,EBS,Greater London,East Ham,0,51.5367167,0.0523715,210,0,0,0,04-Dec-13,131206,E6 2HX,2HX,1100,""118 High Street North, East Ham"",Z,1263,S1A1263R,25,700,10,30,0,824297,2827,131206,04/12/2013,13,0,2013-12-04 13:12:06,,1,E6,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,E6,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,_,,.,.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-04 13:12:06"
764,764,"01-Dec-13",0,0,40000,"4146.65","4146.65","306.94",0,0,700,"4146.65",25,610,0,0,10,"01/12/2013",610,EATM,EBS,1,"Greater London","Camden Town","4146.65","51.5234632","-0.1367048",210,0,0,9,"01-Dec-13",124339,"W1T 7AY",7AY,40000,"156-157 Tottenham Court Road",Z,1262,S1A1262R,25,700,11,30,0,689773,206272,68,124338,"01/12/2013",12,0,"206272,764,764,01-Dec-13,0,0,40000,4146.65,4146.65,306.94,0,0,700,4146.65,25,610,0,0,10,01/12/2013,610,EATM,EBS,Greater London,Camden Town,4146.65,51.5234632,-0.1367048,210,0,0,9,01-Dec-13,124339,W1T 7AY,7AY,40000,156-157 Tottenham Court Road,Z,1262,S1A1262R,25,700,11,30,0,689773,68,124338,01/12/2013,12,0,2013-12-01 12:43:39,Account Holder 66904,1,W1T,1","2019-06-22T10:23:17.000+0000","Account Holder 66904",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W1T,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-01 12:43:39"
764,764,"01-Dec-13",0,0,2300,"20775.53","20775.53","180.04",0,0,700,"20775.53",25,700,0,0,,"01/12/2013",700,EATM,EBS,1,"Greater London","Camden Town","20775.53","51.5234632","-0.1367048",210,0,0,0,"01-Dec-13",123553,"W1T 7AY",7AY,2300,"156-157 Tottenham Court Road",Z,1262,S1A1262R,25,700,11,30,0,687000,206516,56,123553,"01/12/2013",12,0,"206516,764,764,01-Dec-13,0,0,2300,20775.53,20775.53,180.04,0,0,700,20775.53,25,700,0,0,,01/12/2013,700,EATM,EBS,Greater London,Camden Town,20775.53,51.5234632,-0.1367048,210,0,0,0,01-Dec-13,123553,W1T 7AY,7AY,2300,156-157 Tottenham Court Road,Z,1262,S1A1262R,25,700,11,30,0,687000,56,123553,01/12/2013,12,0,2013-12-01 12:35:53,,1,W1T,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W1T,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,_,.,.,-.,,,,,--,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-01 12:35:53"
764,764,"05-Dec-13",0,0,6000,0,0,6082,6082,359291,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Walthamstow,0,"51.585707","-0.020073",210,0,0,0,"05-Dec-13",105025,"E17 4QN",4QN,6000,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,142415,72205,6493,105025,"05/12/2013",10,0,"72205,764,764,05-Dec-13,0,0,6000,0,0,6082,6082,359291,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Walthamstow,0,51.585707,-0.020073,210,0,0,0,05-Dec-13,105025,E17 4QN,4QN,6000,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,142415,6493,105025,05/12/2013,10,0,2013-12-05 10:50:25,,1,E17,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,,,,,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,""_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:50:25"
764,764,"05-Dec-13",0,0,6000,82,82,"1.45",0,0,700,82,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Walthamstow,82,"51.585707","-0.020073",210,0,0,0,"05-Dec-13",105020,"E17 4QN",4QN,6000,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,142378,72210,6492,105020,"05/12/2013",10,0,"72210,764,764,05-Dec-13,0,0,6000,82,82,1.45,0,0,700,82,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Walthamstow,82,51.585707,-0.020073,210,0,0,0,05-Dec-13,105020,E17 4QN,4QN,6000,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,142378,6492,105020,05/12/2013,10,0,2013-12-05 10:50:20,,1,E17,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,,,.,,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,""","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:50:20"
764,764,"05-Dec-13",0,0,0,82,82,"1.45",0,0,700,82,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Walthamstow,82,"51.585707","-0.020073",110,0,0,0,"05-Dec-13",104942,"E17 4QN",4QN,0,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,142166,72223,6491,104942,"05/12/2013",10,0,"72223,764,764,05-Dec-13,0,0,0,82,82,1.45,0,0,700,82,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Walthamstow,82,51.585707,-0.020073,110,0,0,0,05-Dec-13,104942,E17 4QN,4QN,0,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,142166,6491,104942,05/12/2013,10,0,2013-12-05 10:49:42,,1,E17,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,,,.,,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,""","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:49:42"
764,764,"05-Dec-13",0,0,800,0,0,0,0,284194,700,0,25,328,0,0,55,"05/12/2013",328,EATM,EBS,1,"Greater London",Walthamstow,0,"51.585707","-0.020073",210,0,0,0,"05-Dec-13",103337,"E17 4QN",4QN,800,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,136938,72524,6489,103336,"05/12/2013",10,0,"72524,764,764,05-Dec-13,0,0,800,0,0,0,0,284194,700,0,25,328,0,0,55,05/12/2013,328,EATM,EBS,Greater London,Walthamstow,0,51.585707,-0.020073,210,0,0,0,05-Dec-13,103337,E17 4QN,4QN,800,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,136938,6489,103336,05/12/2013,10,0,2013-12-05 10:33:37,Account Holder 30218,1,E17,1","2019-06-22T10:23:17.000+0000","Account Holder 30218",,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,,,,,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,""_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:33:37"
764,764,"05-Dec-13",0,0,800,"1061.46","1061.46",0,0,283850,700,"1061.46",25,328,0,0,55,"05/12/2013",328,EATM,EBS,1,"Greater London",Walthamstow,"1061.46","51.585707","-0.020073",210,0,0,0,"05-Dec-13",103302,"E17 4QN",4QN,800,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,136748,72537,6488,103302,"05/12/2013",10,0,"72537,764,764,05-Dec-13,0,0,800,1061.46,1061.46,0,0,283850,700,1061.46,25,328,0,0,55,05/12/2013,328,EATM,EBS,Greater London,Walthamstow,1061.46,51.585707,-0.020073,210,0,0,0,05-Dec-13,103302,E17 4QN,4QN,800,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,136748,6488,103302,05/12/2013,10,0,2013-12-05 10:33:02,Account Holder 30218,1,E17,1","2019-06-22T10:23:17.000+0000","Account Holder 30218",,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,.,.,,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:33:02"
764,764,"05-Dec-13",0,0,8400,0,0,"14448.62","14448.62",301059,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Walthamstow,0,"51.585707","-0.020073",210,0,0,0,"05-Dec-13",102746,"E17 4QN",4QN,8400,"192 Hoe Street, Walthamstow",Z,1243,S1A1243R,25,700,10,30,0,135106,72626,6484,102746,"05/12/2013",10,0,"72626,764,764,05-Dec-13,0,0,8400,0,0,14448.62,14448.62,301059,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Walthamstow,0,51.585707,-0.020073,210,0,0,0,05-Dec-13,102746,E17 4QN,4QN,8400,""192 Hoe Street, Walthamstow"",Z,1243,S1A1243R,25,700,10,30,0,135106,6484,102746,05/12/2013,10,0,2013-12-05 10:27:46,,1,E17,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,E17,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 10:27:46"
764,764,"02-Dec-13",0,0,5000,0,0,"7035.09","7035.09",916365,700,0,25,218,0,0,55,"02/12/2013",218,EATM,EBS,1,"City of London",,0,"51.5120537","-0.079749",210,0,0,0,"02-Dec-13",164705,"EC3M 4BA",4BA,5000,"60 Fenchurch Street",Z,1217,S1A1217R,25,700,10,30,0,146346,158951,2460,164704,"02/12/2013",16,0,"158951,764,764,02-Dec-13,0,0,5000,0,0,7035.09,7035.09,916365,700,0,25,218,0,0,55,02/12/2013,218,EATM,EBS,City of London,,0,51.5120537,-0.079749,210,0,0,0,02-Dec-13,164705,EC3M 4BA,4BA,5000,60 Fenchurch Street,Z,1217,S1A1217R,25,700,10,30,0,146346,2460,164704,02/12/2013,16,0,2013-12-02 16:47:05,Account Holder 56238,1,EC3M,1","2019-06-22T10:23:17.000+0000","Account Holder 56238",,1,"ch-od-38-atm-monitoring","atm_fraud",1,EC3M,",,,--,,,,,,.,.,,,,,,,,,//,,,,__,,,.,-.,,,,,--,,_,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-02 16:47:05"
764,764,"04-Dec-13",0,0,10000,"14726.46","14726.46","69.34",0,0,700,"14726.46",25,700,0,0,,"04/12/2013",700,EATM,EBS,1,Westminster,,"14726.46","51.5067734","-0.1431564",210,0,0,0,"04-Dec-13",143011,"W1J 8EU",8EU,10000,"79 Piccadilly",Z,1211,S1A1211R,25,700,10,30,0,865141,92280,908,143011,"04/12/2013",14,0,"92280,764,764,04-Dec-13,0,0,10000,14726.46,14726.46,69.34,0,0,700,14726.46,25,700,0,0,,04/12/2013,700,EATM,EBS,Westminster,,14726.46,51.5067734,-0.1431564,210,0,0,0,04-Dec-13,143011,W1J 8EU,8EU,10000,79 Piccadilly,Z,1211,S1A1211R,25,700,10,30,0,865141,908,143011,04/12/2013,14,0,2013-12-04 14:30:11,,1,W1J,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W1J,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,,,.,.,-.,,,,,--,,_,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-04 14:30:11"
764,764,"05-Dec-13",0,0,1000,"59831.71","59831.71","28.63",0,0,700,"59831.71",25,700,59,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,"59831.71","51.518865","-0.169429",210,0,0,2,"05-Dec-13",143127,"W2 1NJ",1NJ,1000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,218457,66286,8182,143126,"05/12/2013",14,0,"66286,764,764,05-Dec-13,0,0,1000,59831.71,59831.71,28.63,0,0,700,59831.71,25,700,59,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,59831.71,51.518865,-0.169429,210,0,0,2,05-Dec-13,143127,W2 1NJ,1NJ,1000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,218457,8182,143126,05/12/2013,14,0,2013-12-05 14:31:27,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:31:27"
764,764,"05-Dec-13",0,0,4000,"10073.2","10073.2","0.51",0,0,700,"10073.2",25,378,0,0,55,"05/12/2013",378,EATM,EBS,1,"Greater London",Paddington,"10073.2","51.518865","-0.169429",210,0,0,0,"05-Dec-13",142930,"W2 1NJ",1NJ,4000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,217799,66374,8179,142930,"05/12/2013",14,0,"66374,764,764,05-Dec-13,0,0,4000,10073.2,10073.2,0.51,0,0,700,10073.2,25,378,0,0,55,05/12/2013,378,EATM,EBS,Greater London,Paddington,10073.2,51.518865,-0.169429,210,0,0,0,05-Dec-13,142930,W2 1NJ,1NJ,4000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,217799,8179,142930,05/12/2013,14,0,2013-12-05 14:29:30,Account Holder 27392,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 27392",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:29:30"
764,764,"05-Dec-13",0,0,10000,0,0,"10073.2","10073.2",424585,700,0,25,378,0,0,55,"05/12/2013",378,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",142725,"W2 1NJ",1NJ,10000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,217101,66431,8177,142724,"05/12/2013",14,0,"66431,764,764,05-Dec-13,0,0,10000,0,0,10073.2,10073.2,424585,700,0,25,378,0,0,55,05/12/2013,378,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,142725,W2 1NJ,1NJ,10000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,217101,8177,142724,05/12/2013,14,0,2013-12-05 14:27:25,Account Holder 27392,1,W2,1","2019-06-22T10:23:17.000+0000","Account Holder 27392",,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:27:25"
764,764,"05-Dec-13",20,10,5000,"362.07","362.07","4.5",0,0,700,"362.07",25,700,9,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,"362.07","51.518865","-0.169429",210,0,0,0,"05-Dec-13",142301,"W2 1NJ",1NJ,5000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,215693,66571,8172,142301,"05/12/2013",14,1,"66571,764,764,05-Dec-13,20,10,5000,362.07,362.07,4.5,0,0,700,362.07,25,700,9,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,362.07,51.518865,-0.169429,210,0,0,0,05-Dec-13,142301,W2 1NJ,1NJ,5000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,215693,8172,142301,05/12/2013,14,1,2013-12-05 14:23:01,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:23:01"
764,764,"05-Dec-13",0,0,10000,0,0,"10064.34","10064.34",512637,700,0,25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,0,"51.518865","-0.169429",210,0,0,0,"05-Dec-13",141931,"W2 1NJ",1NJ,10000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,214517,66675,8167,141931,"05/12/2013",14,0,"66675,764,764,05-Dec-13,0,0,10000,0,0,10064.34,10064.34,512637,700,0,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,0,51.518865,-0.169429,210,0,0,0,05-Dec-13,141931,W2 1NJ,1NJ,10000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,214517,8167,141931,05/12/2013,14,0,2013-12-05 14:19:31,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,,,.,.,,,,,,,,,//,,,,_,,,.,-.,,,,,--,,_,,,","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:19:31"
764,764,"05-Dec-13",0,0,10000,"64.34","64.34","0.85",0,0,700,"64.34",25,700,0,0,,"05/12/2013",700,EATM,EBS,1,"Greater London",Paddington,"64.34","51.518865","-0.169429",210,0,0,0,"05-Dec-13",141913,"W2 1NJ",1NJ,10000,"15-17 Praed Street,Paddington,London",Z,1054,S1A1054R,25,700,11,30,0,214426,66682,8166,141912,"05/12/2013",14,0,"66682,764,764,05-Dec-13,0,0,10000,64.34,64.34,0.85,0,0,700,64.34,25,700,0,0,,05/12/2013,700,EATM,EBS,Greater London,Paddington,64.34,51.518865,-0.169429,210,0,0,0,05-Dec-13,141913,W2 1NJ,1NJ,10000,""15-17 Praed Street,Paddington,London"",Z,1054,S1A1054R,25,700,11,30,0,214426,8166,141912,05/12/2013,14,0,2013-12-05 14:19:13,,1,W2,1","2019-06-22T10:23:17.000+0000",,,1,"ch-od-38-atm-monitoring","atm_fraud",1,W2,",,,--,,,,.,.,.,,,,.,,,,,,//,,,,_,,.,.,-.,,,,,--,,_","ATM_Fraud_Transactions.csv",csv,"ch-od-38-atm-monitoring",,none,"2013-12-05 14:19:13"
